Original Link,Resolved CID
tr.wikipedia-on-ipfs.org/wiki/Bakü_Hanlığı,bafkreihtma6n2fhae2nr6ccycuz6tmu5o2hafpozr3oex76gtmdgsndc7a
tr.wikipedia-on-ipfs.org/wiki/Yarkand_Hanlığı,bafkreig2szl2gcmrdkrkhxkhulnmnffucydkplkbkh4rmwiblvaj4ltgfu
tr.wikipedia-on-ipfs.org/wiki/Pişdâdî_Hanedanı,bafkreicmp7lymcsjwtslnqekanxtkct2snewmaudv5rc3da6w4g6gssw5i
tr.wikipedia-on-ipfs.org/wiki/Kudüs,bafybeieliziv2hjwva2cjfcbgjwo7rjywsirqg53wts2eranwizdeethei
tr.wikipedia-on-ipfs.org/wiki/Türkmenistan,bafkreiertyldujji7tfp5jb3bjazdwt2u2zt5iltn6ej3wjbyuhetbpfam
tr.wikipedia-on-ipfs.org/wiki/Farsça,bafkreibq5flq2jiwpjh42ciepc4cds55lwbkyudxr262pt6largge6m3ua
tr.wikipedia-on-ipfs.org/wiki/Hamitoğulları_Beyliği,bafkreicb5izur7hiuqqgsukmqimdams6evbwtydq4n7mycy5k4tyxrvali
tr.wikipedia-on-ipfs.org/wiki/Saltuklu_Beyliği,bafkreicnxwvqwblypdcugj456w4c3sumpnun6zaluxrwvothk4mnkuqfwe
tr.wikipedia-on-ipfs.org/wiki/Pervaneoğulları_Beyliği,bafkreifkyh2hoiyvlegf2i6h2xb6yzi6cj3op4e2y6lfuiu5vroak67d3a
tr.wikipedia-on-ipfs.org/wiki/Hürmüz_Emirliği,bafkreieq54zpdnmlh4rkz7qbtrrgmw6ugudo2z7djuyqdxwuqx4c2h7yl4
tr.wikipedia-on-ipfs.org/wiki/İskitler,bafkreifd5cg7gblmf5wxvp5xxwosf5pmagizupzwjjnr6vofvr46oh4hnm
tr.wikipedia-on-ipfs.org/wiki/Türk_tarihi,bafkreidzfuhw7pa7dfnutqbflkoet4n4ucfaa3fyhzm2nkw7jtxuq7cg74
tr.wikipedia-on-ipfs.org/wiki/Selçuklu_hanedanı,bafkreigxtdaltczwxbxrfidpt3ndjj6kulntj2eazyum4j7uqhme5quesm
tr.wikipedia-on-ipfs.org/wiki/Batı_Göktürk_Kağanlığı,bafkreieanphofuiawje6ihagl7j2d7c2dazjvapzhyjqve7mywu7doryq4
tr.wikipedia-on-ipfs.org/wiki/Candaroğulları_Beyliği,bafkreieot3sosruhyf4rvk22snjohybrh6cngcn54dppr5cdi3lehyel6e
tr.wikipedia-on-ipfs.org/wiki/Nogay_Ordası,bafkreih2hjezc7ujrqc6c7hl7ktbvaiiay3zymc57j6dnecn3rabef6spy
tr.wikipedia-on-ipfs.org/wiki/Abbâsîler,bafybeia44h2sj5n664drcjx5sydpvix242be2dw4erqind7u2ytrd2ok3a
tr.wikipedia-on-ipfs.org/wiki/Talış_Hanlığı,bafkreigsnlvpcjg6ep4slcimfaopi64xqqisgvkf5b6cjs6xr4uaqaphqi
tr.wikipedia-on-ipfs.org/wiki/I._Mahmud_(Büyük_Selçuklu_sultanı),bafkreiaungy3sjjefyaztqhj656txahwtfm5ovemarl5toary52uywnyqy
tr.wikipedia-on-ipfs.org/wiki/Safevî_Devleti,bafkreic3z2ur4ivcor3hwenoqmywrog7mfe27dvsz35ormaeauynmt6q74
tr.wikipedia-on-ipfs.org/wiki/Batı_Hiung-nu,bafkreibohr63cm22lchnexwpdm27hpax6xzx433jcnfwvpmymsyxmo5ypm
tr.wikipedia-on-ipfs.org/wiki/Hokand_Hanlığı,bafkreigply72riadtpgdushbifusezm5akuyxlgpbpwilwmbcjs7cognpy
tr.wikipedia-on-ipfs.org/wiki/Türk-İran_geleneği,bafkreigrkvkchunfacy3somrnwoomna4wg2r3dc253oy7ah4pzq3itxbre
tr.wikipedia-on-ipfs.org/wiki/Avar_Kağanlığı,bafkreihgefoxcsqydcpykpqca4fq2k7ih4tshevbvtwv5evs4bp4rbd2si
tr.wikipedia-on-ipfs.org/wiki/Taş_oymacılığı,bafkreifs7oe3dwvfsdo2fiaf6hewdzwyjicyxjdimtoekn2qs3h4wblvxq
tr.wikipedia-on-ipfs.org/wiki/İsfahan,bafkreigzam4n7istscluvpksw67hrfrcp6bhzhh2w6fbcbjexo2erhelim
tr.wikipedia-on-ipfs.org/wiki/I._İzzeddin_Keykâvus,bafkreifj5a3url5mmigoivk5kwvqhezm2vs6nghwnpdf5sumosaeucx4oi
tr.wikipedia-on-ipfs.org/wiki/Sayısal_nesne_tanımlayıcısı,bafkreie74gpcsveyyydgfjnlpwikumfmksatj3zv7vhdnretwhpax4vxze
tr.wikipedia-on-ipfs.org/wiki/Batı_Trakya_Bağımsız_Hükûmeti,bafkreiculcvrjdq66q3j7jupl5moduu5jgvtcztq454c52qpgkztck5byi
tr.wikipedia-on-ipfs.org/wiki/Çini,bafkreibexf7zox6wnvupn7ygg7ad4q2khvemghdzl6j5wtaf22zsz7pmea
tr.wikipedia-on-ipfs.org/wiki/II._Süleyman_Şah,bafkreibuae5diom3ayuihphhyowezpwpwhlyub7vt2igtjvdxrpc3mygtq
tr.wikipedia-on-ipfs.org/wiki/Kıbrıs_Türk_Federe_Devleti,bafkreiddpugzhxvi5ops5fu2lh5lr6gpbf7vjizu733u3chltp2g5v5t3i
tr.wikipedia-on-ipfs.org/wiki/Ramazanoğulları_Beyliği,bafkreibyx5lfyxzmbkufq4pm7d4m5evhzxznae6lxh4pivvbbrv3ugqboi
tr.wikipedia-on-ipfs.org/wiki/Doğu_Karahanlılar,bafkreigcj34npwwts5jutc6badgayuybn2o47mi5jebfmkyft4khwpf4ay
tr.wikipedia-on-ipfs.org/wiki/Karmatîlik,bafkreiexoxq5reys6ddskgsduw2gvvvhygymqymgvgnk7focs4u2pt2gfq
tr.wikipedia-on-ipfs.org/wiki/Türkleştirme,bafkreibkkecctrotn6wf2dawn5liqrzurotursr6jkzatdbiy755zabnsu
tr.wikipedia-on-ipfs.org/wiki/Çağrı_(Horasan_Selçuklu_meliki),bafkreig2criap4a6ioxrr2kxw5u2auxinuf7xwjwoanlbiv46myjgogkjm
tr.wikipedia-on-ipfs.org/wiki/Râşidîn_Halifeliği,bafkreibsms2m7wfm4nvxd2pdzolinp7gig5hmrakhppgdzzh7le2h5gxdu
tr.wikipedia-on-ipfs.org/wiki/Mikail_(Selçuk_Bey'in_oğlu),bafkreid5lrkybasigjoraefhgtx3ropgi5k4hc56wtjf736h74uxeglvva
tr.wikipedia-on-ipfs.org/wiki/Menteşe_Beyliği,bafkreicq6xoi62tuquag74tk6ne2vfamqkrx6wwbgc5sxa27g2duz75m5y
tr.wikipedia-on-ipfs.org/wiki/Kirman_Selçuklu_Devleti,bafkreid7aujsonul2gjyonmxgbv2mriccdkusmcnghpahdocccjexqqevy
tr.wikipedia-on-ipfs.org/wiki/Erzincan_Beyliği,bafkreieh54x5ivv6elzhhb4s7nsm443uyb446f4oloolht2vwcvbgwdelq
tr.wikipedia-on-ipfs.org/wiki/Timur_İmparatorluğu,bafkreif4yg2rjdb3fwpcvsnfcvatnl6j6fqty5dpj5mbwdlca2iwbai4ma
tr.wikipedia-on-ipfs.org/wiki/Serbedârîler,bafkreiewcitryypipyz2k7yjj6bgxikp66xv5rshridsh7cp3zrwhlefgi
tr.wikipedia-on-ipfs.org/wiki/Haçlı_Seferleri,bafkreibvihemxw75utl7wjoi6zkd4coz77mz7dwwm55elgff5dh6w6zthy
tr.wikipedia-on-ipfs.org/wiki/Çubukoğulları_Beyliği,bafkreifen44whlqozgkbz3ehczkvtywomszrpuys7it4nqx5vsjxdgtt7a
tr.wikipedia-on-ipfs.org/wiki/Eyyûbîler,bafkreidolheixv7ujlxehleez4hgmypld4msiw42m6uklpp5zlatq2e3d4
tr.wikipedia-on-ipfs.org/wiki/Eretna_Beyliği,bafkreif56a74jeuo46kfaqevgzpiwhywyibcw243hzd6xvwsudhraibfoq
tr.wikipedia-on-ipfs.org/wiki/Çağrı_Bey,bafkreihqzqw4cgovsxv3fjh3dnog7e6lwvezdlfn3ast2pk5z4i5bafhju
tr.wikipedia-on-ipfs.org/wiki/Şam,bafkreiehxdytev5hdqjpgbuqc3sbyec46somglr5y7wzzpk32bscgan52m
tr.wikipedia-on-ipfs.org/wiki/Büyük_Selçuklu_Sultanları,bafkreihbmf2rfh6y6henyqvq4isg64f4fgxwrsjwqj5r35ym5mcgp5njyy
tr.wikipedia-on-ipfs.org/wiki/Şeybani_Hanlığı,bafkreib6ajetqz7p4ehlkrvk22ev4om3wlhpz7e3vio7ritlvc7p7hvggy
"tr.wikipedia-on-ipfs.org/wiki/Rey,_İran",bafkreiczb2yw6vjlbvmnc2n32k5br56lkjrnjkuo5sfcao6yverpbpep4u
tr.wikipedia-on-ipfs.org/wiki/Azerbaycan_Millî_Hükûmeti,bafkreiejpfgdidonvkyogqawxxuzve656hipmol4din3d63ncmlfizqhne
tr.wikipedia-on-ipfs.org/wiki/Seyanto_Hanlığı,bafkreidlsg3nygtxyvi6hmqjwoip5pefhaor34kdrrxeivk2fz5iiypjuy
tr.wikipedia-on-ipfs.org/wiki/Batı_Karahanlı_Devleti,bafkreifb26sjq6h7rxubbshvsfjjfgs44xgpx7dhjkq62ii6kjumjlqk4m
tr.wikipedia-on-ipfs.org/wiki/Kadı_Burhâneddin_Devleti,bafkreihq2z56mw6mxzmrqi64hizdho7rxpnxqkmv55w5u4eyapp4z75dye
tr.wikipedia-on-ipfs.org/wiki/İkinci_Doğu_Göktürk_Kağanlığı,bafkreidecbk3p7t3hosszs5wmyzfmpw5otj32upr2m6roheowt3g63ibeq
tr.wikipedia-on-ipfs.org/wiki/Kırım_Hanlığı,bafkreihhmtd3tb6wockpks2hi53phyn5m7mxm52dgqfaabtfophdhfhxz4
tr.wikipedia-on-ipfs.org/wiki/İslam,bafybeiapiiehpmd6czevvojyvk5oct6tqvneyeepeyubkflfhprq7gsxea
tr.wikipedia-on-ipfs.org/wiki/II._Mahmud_(Büyük_Selçuklu_sultanı),bafkreie23zz7lhwtlpldgxffpkfuzfeegnhwhdck75ip4omsok7jxrzqru
tr.wikipedia-on-ipfs.org/wiki/Çaka_Bey,bafkreiageyuce3xvdqbij2nisgwogk344vflmmkeiwr2ufnwmlamlr2zum
tr.wikipedia-on-ipfs.org/wiki/Maveraünnehir,bafkreif2zzblk2jhhbjfwipkoeveyia6c3adsfs6dyaemcrvvkkhiajdaa
tr.wikipedia-on-ipfs.org/wiki/Türk_halkları,bafkreibo5ur6cvanwikdubij6ti2lrtk6ccwjkd4x7teypjlqewloutikq
tr.wikipedia-on-ipfs.org/wiki/II._İzzeddin_Keykâvus,bafkreieo5bh66xtwuqs6rlzycqlwcu3ncr3e6fm6h55hjr4is73ngpsjia
tr.wikipedia-on-ipfs.org/wiki/Irak_Selçukluları,bafkreih4rabrakxgx5zmhrv3ztqmfrwt4qeppfjprgp3nul64vfzddlg4i
tr.wikipedia-on-ipfs.org/wiki/Ahşap,bafkreia2dz2yxasp2muehl7zeqbs3rgtxkb465aew5g2ozmcod23i4hjra
tr.wikipedia-on-ipfs.org/wiki/Oğuzlar,bafkreiemb6ofhkn2tce4xz3kuosqupwuffx4ststus3ko5gzqk5ji63hoy
tr.wikipedia-on-ipfs.org/wiki/İdil_Ural_Devleti,bafkreidrqyuf42h52zthvxzhohgx4ukmxlvnrnvefdziuwlv5nyq3egnpq
tr.wikipedia-on-ipfs.org/wiki/Anadolu_Selçukluları,bafkreih3lalypshv6wkxmzwr2woyx4v5kpv5bhbk3kqfajvg6vulh6aybq
tr.wikipedia-on-ipfs.org/wiki/Kıpçaklar,bafkreihhnkqnjblj5igyvbis2ie6huoby3izzgyoaian7wvuumizpajfym
tr.wikipedia-on-ipfs.org/wiki/Eflak_Prensliği,bafkreigwu4qpiu44g64fhvnhmgrtsshthr2llymoflkilvfdsio3v3yt64
tr.wikipedia-on-ipfs.org/wiki/Dulkadiroğulları_Beyliği,bafkreibemeoggdzd23ksiypuehvcg2q4sb4a7k2ud46iox7jrr4nbajfv4
tr.wikipedia-on-ipfs.org/wiki/Hezâresbîler,bafkreigfnh3fvrpyqk3z4ef4w27jads36poojmi7vk35gkvwbdu7s6pz2q
tr.wikipedia-on-ipfs.org/wiki/Birinci_Haçlı_Seferi,bafkreihjujd6nclhqqxqd57nhm55rczhxafnkcrm5peljipvvjzglozocq
tr.wikipedia-on-ipfs.org/wiki/Kündürî,bafkreihxanl2kjri2qwg6atqd7mlmbwe53nsv5mx4xppil2djyohnheuly
tr.wikipedia-on-ipfs.org/wiki/Horasan_Selçukluları,bafkreibafrwkmvzphx3hayuf6gxoziz54sozwu2qvfjkpnmpo5wtebzrmi
tr.wikipedia-on-ipfs.org/wiki/I._Arslanşah,bafkreifmovkyjmwguywueqvhotzwklgr2ufvqqy4dba2bgvw3r5cvzi7tu
tr.wikipedia-on-ipfs.org/wiki/Part_İmparatorluğu,bafkreihhj5mzx62ta46fso3ibqtx3ndbk2bdyptycf3j7qgr3rgfdklw7i
tr.wikipedia-on-ipfs.org/wiki/Dilmaçoğulları_Beyliği,bafkreidzbyognpbwo64dapolnk5vb36ozy33pryfaginx6q2mt3fygg5hy
tr.wikipedia-on-ipfs.org/wiki/Mengüçlü_Beyliği,bafkreigfrswkdoaflctklyj7v73y5chju7ncs7ormpsnqy5dolyeinjdua
tr.wikipedia-on-ipfs.org/wiki/Oğuz_boyları,bafkreif7f5td6uyux6qneshsvgvzqi676eimsbdnnd6qdirs5e7hfvbyqq
tr.wikipedia-on-ipfs.org/wiki/Harezmşahlar,bafkreihv5jyqbrrqpdvklcql5v5oqp6htzc7oa4432dvv7xcofxtixo4ya
tr.wikipedia-on-ipfs.org/wiki/Delhi_Sultanlığı,bafkreid4x5gxzvuarfihbaljhelatvi6se4haz3j743ve3z6kqwd3hifsi
tr.wikipedia-on-ipfs.org/wiki/İmaret,bafkreib65zoyei7dcgpvykaqtxa37hdh2pdqlqi2dr3yyad2cdef22xbai
tr.wikipedia-on-ipfs.org/wiki/Yeni_Asur_İmparatorluğu,bafkreidsopxeimbkldxenawp4kiggwtfbr6bsfd2wg26lhgqj3n4crmewq
tr.wikipedia-on-ipfs.org/wiki/Mesud_(Irak_Selçuklu_meliki),bafkreieqstegi2y6irmuiifruf26d76q73qepieewwuhjqzsirl3pauymm
tr.wikipedia-on-ipfs.org/wiki/Kümbet,bafkreifnvmgxduneuwh7ezsbeqfuffnljah24s6zmz4yplczzjwa7uzq5q
tr.wikipedia-on-ipfs.org/wiki/İran_tarihi,bafkreiamldhxampvkudqcu322l4n5apytumcr25pxxhavoj6nwb3x7vyru
tr.wikipedia-on-ipfs.org/wiki/Ciruft_kültürü,bafkreib7qq237aso7vg6wzu5qv5lztfhojpp535so23mw5pjoxmibvxgve
tr.wikipedia-on-ipfs.org/wiki/İdil_Bulgarları,bafkreih5nx654z7pdcowfbv56wf7mccig7xk7g4edsa6bqrejwu5i4xjrm
tr.wikipedia-on-ipfs.org/wiki/Türkiye_Türkleri,bafkreigjtrvdkqeqlou7ffohkud37r35pgcpqzhiyzcgziqg7enq72ewte
tr.wikipedia-on-ipfs.org/wiki/II._Alâeddin_Keykubad,bafkreifx4vhem7wvfggggpymjgda7wncicwah2oyzd4j2birg3up2k63rm
tr.wikipedia-on-ipfs.org/wiki/III._Alâeddin_Keykubad,bafkreigfwk5hja65ehizdwg7nktowze5u4mmusy4ehiiaytcrc3ro222ba
tr.wikipedia-on-ipfs.org/wiki/İran_hükümdarları_listesi,bafkreidkq3666jzt5fu4bush6nn5q6g6so2fpy3m2f36gnt3an3jiauviq
tr.wikipedia-on-ipfs.org/wiki/Nihavend_(şehir),bafkreiduwydbb6rmgivn2nncjxzt7ncjq7hagvqcfwk4s2ppuoi7cvuuam
tr.wikipedia-on-ipfs.org/wiki/Göktürk_Kağanlığı,bafkreiecpxytugjafjk7bvyjlyk73gyjjpniubf6hqnexl3zutf64krb4i
tr.wikipedia-on-ipfs.org/wiki/Rıdvan_(Suriye_Selçuklu_meliki),bafkreiewrxympenrmkgbasa5o3iaykte7i7p33bcstn4un67unredgzo7u
tr.wikipedia-on-ipfs.org/wiki/Mâverâünnehir,bafkreif7k4s7eswetawvmrio2glqsp7tqxynaktwvrtfoxjhnm3c5ebqqq
tr.wikipedia-on-ipfs.org/wiki/Peçenekler,bafkreiajfde4c3u3cag5djuxehwjcv3vg4pgqbtd5sgbblfy2k524vm5bq
tr.wikipedia-on-ipfs.org/wiki/Kıtaylar,bafkreicxrzj5lv5liemgsd7jt72qfdaoett5ybmrsxeg42l7nuimgoqqfq
tr.wikipedia-on-ipfs.org/wiki/Seferîler,bafkreifgvjoaduseo2tnrtp7mp355tbh74pkucpojxsvmijz4hufxmodsy
tr.wikipedia-on-ipfs.org/wiki/Med_İmparatorluğu,bafkreigsptr62meqchm56njgyo642osicb6d5copao6gdnoej55ng5f55a
tr.wikipedia-on-ipfs.org/wiki/Emevîler,bafkreicf5jw7bejysujduwbih3yzcbrm2lbwonpeajqvjyakww7pclz7oi
tr.wikipedia-on-ipfs.org/wiki/Alaş_Orda,bafkreicdgtjxxuit7mouuygr6vzkcdcgzdf4z26qan47tshvddj7j2sfg4
tr.wikipedia-on-ipfs.org/wiki/Şehrizor,bafkreihurhcjnmwjzuukojub7ixvusqida6wssqgdjxmb36bpnc4a5vsdm
tr.wikipedia-on-ipfs.org/wiki/Katvan_Savaşı,bafkreidvvxqd4cyrrhz3tnvorwvckgbey3gjucwek6dnffpu76y77z6snq
tr.wikipedia-on-ipfs.org/wiki/Büyük_Selçuklu_sultanları_listesi,bafkreigoshjxuov6osnogvzjg4yrjrkfefujiyn5yrdud35au2ngzymoym
tr.wikipedia-on-ipfs.org/wiki/Nizamülmülk,bafkreigbtkkpmsu32hrase222l3u6pjga3eizvd4butkjs7t3m4576llbu
tr.wikipedia-on-ipfs.org/wiki/Nişabur,bafkreiel3bgmaeg4q7sgmvumdnthygyc6ek3uygtt2wyygykksjqtw64iq
tr.wikipedia-on-ipfs.org/wiki/Buhara_Emirliği,bafkreicss4mcsy2hq7ygj7yre2mvcpz34ch5fnvqlushpiorfdhnzgylcy
tr.wikipedia-on-ipfs.org/wiki/Buhara_Hanlığı,bafkreihlfj6zsjlorpyd52shsrh3vjtawtjsjq4eg5j454o3kb3ppoe7r4
tr.wikipedia-on-ipfs.org/wiki/Türk_devletleri_listesi,bafkreidv6jhxol5qn25iuiqpmrkha2nmttkis725g5ffvqyuf3ne4qyxde
tr.wikipedia-on-ipfs.org/wiki/Sünnilik,bafkreidhs4tocmcqgzhvtkydk57skpjjz7l7mt4qzjhxpigndglm5zomme
tr.wikipedia-on-ipfs.org/wiki/Cüstânîler,bafkreif4iq6br5in44ztwrg3ezq5kq77gsr5ay7f52vrgt72hbdekbixzy
tr.wikipedia-on-ipfs.org/wiki/Aydınoğulları_Beyliği,bafkreih4mzly7np3vmbbzgmqyz45u2pfkmtcjssbiskvzgkawqxosdhgiy
tr.wikipedia-on-ipfs.org/wiki/Ziyârîler,bafkreibasa5zyrtvg6rkhkimckrotxqbm3alwtlb3s3plfc42aiqzqa3w4
tr.wikipedia-on-ipfs.org/wiki/Horasan_(İran),bafkreicv4yfg3kphj3cdhh7px23pi32zabkyiko4d2s3ud7zt7knfm2vqe
tr.wikipedia-on-ipfs.org/wiki/Fâtımîler,bafkreiczvdtjpuwksf6penlujhhh2wljh4toyxbhpo2ajrq2h43tnktn6y
tr.wikipedia-on-ipfs.org/wiki/Müslümanlar,bafkreidoejiy2szcl26hyhudbhfuzdp2m3v77q23lsdyivxdlpkryni6nu
tr.wikipedia-on-ipfs.org/wiki/Tıva_Halk_Cumhuriyeti,bafkreig72yxlar7pi7vbn3bdrrzbm3vx36jopotdmqd3whexlupxrk22ni
tr.wikipedia-on-ipfs.org/wiki/Abbâsî,bafkreih3vmr7m3o4qw5f3tzxgoai4crgjfzn635kiludl23pdvrml352qi
tr.wikipedia-on-ipfs.org/wiki/Irak_Selçuklu_Devleti,bafkreignkyxjdvtbig4kjmrm7gs6o4h6dmumnptwnayq2htyaaguqt2tsq
tr.wikipedia-on-ipfs.org/wiki/Samanîler,bafkreihf6ri7sd2pufphmc3nbbctyzxhff33m6voooex2spgmqinhwrv7u
tr.wikipedia-on-ipfs.org/wiki/Karamanoğulları_Beyliği,bafkreidrnyqryyorjkwoz3d2yducioujwh5tsjjgzpgxova3r34vg2bmuu
tr.wikipedia-on-ipfs.org/wiki/Selçuklu_Hanedanı,bafkreieujikiyejoozzol5a236cej4bnvupk6vihlupuu2uonbfrldlt4m
tr.wikipedia-on-ipfs.org/wiki/II._Melikşah,bafkreiekxjx6fhtsf76hngmzscgfwnjmkjij26zezfkxrfbkd57qjqkqsi
tr.wikipedia-on-ipfs.org/wiki/Manna_Krallığı,bafkreidlmusd6ilxey5xj7rqct7itvtoextgavnqqldm6od6scop3kss7e
tr.wikipedia-on-ipfs.org/wiki/Selçuklular,bafkreigxtdaltczwxbxrfidpt3ndjj6kulntj2eazyum4j7uqhme5quesm
tr.wikipedia-on-ipfs.org/wiki/Arapça,bafkreiau3sm4bhdivnkmtqm76ierlbsbtt2wuzkyn6pmbs5vhjacgepopu
tr.wikipedia-on-ipfs.org/wiki/Îrânşâh,bafkreiew5bgb2pqrjbuwk63wzomzpeg4or7zjsqbtkh3afvuuvcqne7rkq
tr.wikipedia-on-ipfs.org/wiki/Melikşah,bafkreibvz6vsbavphtusvirxmrc2dnb4pgof4fe5tmecqpjz5c5s4m7kcq
tr.wikipedia-on-ipfs.org/wiki/Taşanoğulları_Beyliği,bafkreifl6d2iwryrpmwjyudntfzkgnsg6fjp7zkrkubhhth2l73esr322m
tr.wikipedia-on-ipfs.org/wiki/Mısır,bafkreih47uuih7mobrtttoo4ge2e76m73uvfvxbfd7x35kbfpblro7frhe
tr.wikipedia-on-ipfs.org/wiki/Celâyir_Sultanlığı,bafkreia34qltugfbkdxli4fgu4afnsm4flwbaoglp5a7kfoh2cv42clwvq
tr.wikipedia-on-ipfs.org/wiki/Köprü,bafkreifydffhtxgr4vpaltiupxy5zyu2gev6xuumo6ypgt7ap67ab72z7q
tr.wikipedia-on-ipfs.org/wiki/Kâkûyîler,bafkreif5x7nkt4lepskno5tmnppi3tnlqovcm447bl5me3mph7krlkkjia
tr.wikipedia-on-ipfs.org/wiki/Oğuz_Yabguluğu,bafkreibg46fslws5ljotgkluyitppg2m3wfoznypf2ny7zkt2g2a5j7mmu
tr.wikipedia-on-ipfs.org/wiki/Saruhanoğulları_Beyliği,bafkreibhtc2jn4snjxitskfkyb4qyeij3fyg6lwvlod7usd5kwhskdo54e
tr.wikipedia-on-ipfs.org/wiki/Ak_Hun_İmparatorluğu,bafkreiclekydoihidnszrar3j47t2cwydmcwud6ydjviz2luwaf3ljmlam
tr.wikipedia-on-ipfs.org/wiki/Ahameniş_İmparatorluğu,bafkreihd4f3cdfeq5zhtyhcjdq5bv7jixjbjbcosksop3fxytb3ukfkaw4
tr.wikipedia-on-ipfs.org/wiki/Altın_Orda_Devleti,bafybeihcqyjs54eekf65znulzehn4342s3q3vimbtd3fggwzx6dn7jm6h4
tr.wikipedia-on-ipfs.org/wiki/Doğu_Göktürk_Kağanlığı,bafkreia23psozqaw7iwmqpej27gz7ncavycpwdafrtnqswow3527m2a3xy
tr.wikipedia-on-ipfs.org/wiki/Anadolu_Selçuklu_Devleti,bafkreidj76s6nfqntpti5uymljzddhe5uewd6auju2gdpn22426gp475ye
tr.wikipedia-on-ipfs.org/wiki/Karesi_Beyliği,bafkreig4sh76y7jcgqbw55fektv7flza3j5wrorwkee3hhqk6sbuucvrti
tr.wikipedia-on-ipfs.org/wiki/Kasım_Hanlığı,bafkreicfrw3i6qvazzfyammp5xfdx7g37pgpyzgjcgojzh4hzk5vbcqvle
tr.wikipedia-on-ipfs.org/wiki/Aras_Türk_Cumhuriyeti,bafkreigvewejat6mxyobizszqci2s2vizd7unbfub5g7hlyx5vfu6wqm4y
tr.wikipedia-on-ipfs.org/wiki/Kansu_Uygur_Krallığı,bafkreidasrepa5ryoqzv4xrh2vbka2wj6jr5v7fxj53dgblw67gjvjpeem
tr.wikipedia-on-ipfs.org/wiki/Kutbşahlar,bafkreicknmupbqdpskikzwypf46mvbd3b62xlu6innhn3zvqqyn3ye4wq4
tr.wikipedia-on-ipfs.org/wiki/Türkistan_Millî_Özerk_Hükûmeti,bafkreibtztk5i36lxaq55s6jj6moi7pb5oqtyx3j2inxt2rf5ewbqqshwq
tr.wikipedia-on-ipfs.org/wiki/Uygur_Kağanlığı,bafkreie4x3bhklwnm22ni43muoxtkg3r6ykoejpsulaonxmlyryxmgsb3q
tr.wikipedia-on-ipfs.org/wiki/Büveyhîler,bafkreihbkzqdmhwbicngh2lu2a73j2wwpxkjm6jh7nmrv26rz4cb3iib34
tr.wikipedia-on-ipfs.org/wiki/Kirman_Selçukluları,bafkreie3jfgmh7rvl52buhiavv6sqiwikflrfjkjsxbbwksj7hsxfi6noi
tr.wikipedia-on-ipfs.org/wiki/Büyük_Hun_İmparatorluğu,bafkreifuiwiv3srl3nf4zymmjammg7nzfpm7lb46ndhllkkttgrfer4d3u
tr.wikipedia-on-ipfs.org/wiki/Sâmânîler,bafkreih4ygsygajdcl4lw5lxqy5h2ebxuo5dbomi2n7kfnb7rya6nvsyri
tr.wikipedia-on-ipfs.org/wiki/Damğan_şehristanı,bafkreif2aui56baitijvb3b72jluyfe3opgg2uwgflhjddrdzysfc5aqda
tr.wikipedia-on-ipfs.org/wiki/Doğu_Türkistan_Cumhuriyeti,bafkreibwyanmrei5oy5qhquwhdq6vsldlqxpqqgve7uunizmuo6jr5n2ga
tr.wikipedia-on-ipfs.org/wiki/Özerk_Kıbrıs_Türk_Yönetimi,bafkreias7giy6rbssuxlrgmakjjji4j5ozqiw7euaoajxm3ruy44lstqm4
tr.wikipedia-on-ipfs.org/wiki/Gürcüler,bafkreic2yocqelkn5l6oicmgafqvxz7656zvdmsjmbnfdmxnlnbpnuhthq
tr.wikipedia-on-ipfs.org/wiki/Sibir_Hanlığı,bafkreiazwaj4onharnmf3yqviikzzut37x4umu3v4v2rclfo7lzxgv7hqm
tr.wikipedia-on-ipfs.org/wiki/Sâcoğulları,bafkreicnyyhpa6qvis7ailmsg6y4tecd4zym4wlu3hwg5iymmtka3fnogy
tr.wikipedia-on-ipfs.org/wiki/Birinci_Bulgar_İmparatorluğu,bafkreihwgzc64vaottaeeh6sqeyx6gh3f57knd462vlybyrrphkzdt5xme
tr.wikipedia-on-ipfs.org/wiki/Germiyanoğulları_Beyliği,bafkreigiuruyclntylflalqpp5k5blu6n4hr6tbjkybedo6jxqxws7qhvi
tr.wikipedia-on-ipfs.org/wiki/Subaşı,bafkreiejnv6l5yorx7gpbbmaajckiy52ketcvnhgzwrjucrf7syk4b3woa
tr.wikipedia-on-ipfs.org/wiki/I._Süleyman_Şah,bafkreiam4vhxaqpyp6pba6aulfjetlsjjb563zott4sjp2alfbqdhukche
tr.wikipedia-on-ipfs.org/wiki/Revan_Hanlığı,bafkreidem2vz3nj4su3tliivuy5676sxdl3kzxwncu4i6cv2w5kfdb6tpm
tr.wikipedia-on-ipfs.org/wiki/Kangar_Birliği,bafkreifeuzxexq6rw7oganiirrmtw6pai6iypqm7dbg4lcfxbuunnxo5cm
tr.wikipedia-on-ipfs.org/wiki/Şabankara,bafkreib5ls75g3ib7qlzihfxbcztu66x267upnpg4bsjrmys75bgltwzbm
tr.wikipedia-on-ipfs.org/wiki/Piştekinliler,bafkreif7g5oxaurvin6jyo5vxeepxd2o4kyj2apwhbwi2zesgcy4dqy3zy
